comment_id	user_id	media_id	parent_comment_id	content	timestamp	deleted	tag	upvotes	downvotes	user_vote_type	username	profile_picture_url	is_mod	is_admin	reply_count	total_votes	changes
29372	7186153	180082		ts is top 3 anime of ts season 	2025-11-07T14:48:12.000Z			0	0		guywithacoolname	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7186153-5qAziLCZhm67.jpg			0	3	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29316	6778580	180082		now we wait for ep 6	2025-11-05T07:47:44.000Z			1	0		EMMCIE	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6778580-POCHB0LrQo1L.jpg			0	1	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29308	6415908	180082		i heard the Episode 6 is delayed.😭	2025-11-04T22:48:46.000Z			1	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29125	6415908	180082		This is peak. Lets see how it unfolds the next story. also 6.9 rating is too harsh for this. It make sense because anilist is infamous for its biasness	2025-10-29T04:31:24.000Z		4	0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			2	214	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
29123	6329930	180082		this shit is peak 	2025-10-28T19:47:21.000Z			0	0		unknownx	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6329930-ZAmN683hXGy9.jpg			0	19	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28997	6110014	180082		peak	2025-10-24T10:09:46.000Z			1	0		kwrsahil	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6110014-o8m2WTzZSbB0.png			0	1	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28947	6305502	180082		ayo this seems peak 	2025-10-22T10:59:54.000Z			1	0		zensxin	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6305502-en0H9dTsFHy3.jpg			0	65	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28707	6415908	180082		i never expected a serious talks.	2025-10-15T03:22:24.000Z		2	4	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
28703	5165648	180082		Best anime this season no doubt  🖤	2025-10-14T20:10:32.000Z			3	0		EYNIGHT	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5165648-A7xoBDRagKlG.jpg			1	4	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28702	6120929	180082		B**bs talk is the best way to make bros. 😁	2025-10-14T19:57:12.000Z		2	3	0		SushanLog	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6120929-KKeauXCGNmdy.jpg			0	457	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
28701	6120929	180082		Asuka best girl. 🥰	2025-10-14T19:56:19.000Z		1	2	0		SushanLog	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6120929-KKeauXCGNmdy.jpg			0	457	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
28700	6120929	180082		Most of the times in anime there is a loser guy with unnatural harem but here the MC is popular (just unwilling to choose one girl from his harem) 😅  Also, the last scene was cinematic. ✨	2025-10-14T19:37:37.000Z		1	2	0		SushanLog	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6120929-KKeauXCGNmdy.jpg			1	457	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
28630	6940906	180082		Adapted just like manga♥️...so far	2025-10-12T17:52:21.000Z			0	0		GRE4THeroBK	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6940906-aHGu0xyz3UgJ.jpg			0	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28483	6283259	180082		im sorry I saw 49 minutes and I thought I was getting a feast, tf is that at the end ?,	2025-10-08T10:59:27.000Z		1	0	0		OneRandomDude	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	149	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
28481	6434666	180082		Jaku Chara Tomozaki vibe	2025-10-08T10:20:22.000Z			0	0		SousukeAizen123	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	19	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28454	6389664	180082		def getting strong teen romantic comedy snafu vibes. edit:  Said this while only a quarter of the way through. based on where the story seems to be going, I'd guess it's closer to bottom tier character than snafu. looking forward to more.	2025-10-07T20:33:40.000Z			1	0		devishjack	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6389664-71ynRGhU1mRF.jpg			0	10	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
27840	6120929	180082		Looking forward to it. 😁	2025-09-19T14:48:39.000Z			0	0		SushanLog	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6120929-KKeauXCGNmdy.jpg			0	457	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
26340	6415908	180082		they revealed a new visual	2025-07-31T12:51:09.000Z			0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
23230	6415908	180082		It will premeire on October!!!	2025-05-04T12:18:33.000Z			0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
22846	6415908	180082		another harem for 2025	2025-04-20T05:21:34.000Z			0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
22625	6401003	180082		Studio feel.. Hmmm..... Oregairu was adapted by it too so it might be good	2025-04-13T17:04:14.000Z			0	0		ItzNotRexzy	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6401003-DAUSgigSwj78.png			1	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30697	7171235	182771		is this yaoi?	2026-01-07T22:04:34.000Z			0	0		Yappatron	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7171235-DNk67QJkbGiw.jpg			0	105	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30687	7208825	182771		lul this anime has like 80 dudes and its only been out for 4 hours	2026-01-07T20:17:55.000Z			0	0		Doodlebobwitthebop	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	5	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30701	7171235	202102		what is this about? all I know is the tiktok meme.	2026-01-07T23:29:56.000Z			0	0		Yappatron	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7171235-DNk67QJkbGiw.jpg			0	105	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29608	7155655	202102		peak incoming	2025-11-17T06:37:08.000Z			0	0		HellioNiTe	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7155655-3sNqa0zJjFPh.jpg			0	1	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29524	6884239	202102		YEEESS!!!	2025-11-12T17:14:14.000Z			0	0		Pajero404	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6884239-PMnk4La1WLGk.png			0	-1	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29490	6415908	202102		yes....!!!	2025-11-12T00:49:16.000Z			0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30710	6206183	142329		i love this arc so much 	2026-01-08T02:54:49.000Z			0	0		ShikaiBankai	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6206183-emh7hMcf23Kb.png			0	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
3060	6616750	142329		full marks for animation 	2024-03-23T06:47:26.000Z			0	0		Lucadris	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6616750-bLYjxMg8pyXh.jpg			0	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
8567	6616750	142329		full marks for animation	2024-03-23T06:47:26.000Z			0	0		Lucadris	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6616750-bLYjxMg8pyXh.jpg			0	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
872	6233655	142329		oww	2024-02-24T23:31:54.000Z			0	0		janno	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6233655-5PpNXKo6JmFA.png			0	-7	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30693	6120929	185979		Good one, 8/10	2026-01-07T21:35:41.000Z		66	0	0		SushanLog	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6120929-KKeauXCGNmdy.jpg			0	457	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
24507	6109977	185979		this is good, I want to know more.	2025-06-17T23:17:10.000Z			1	0		BestPureeyaa	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
20948	6724218	185979		I don't know why but I'm starting to get bored reading this	2025-03-12T04:30:26.000Z			1	1		Overdose	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6724218-sdjnMQY2F9u1.png			0	7	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30660	6907832	189565		I have started it will have to complete it	2026-01-07T05:25:19.000Z			0	0		Subaaruu	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6907832-OcSAvb87Hu79.jpg			0	8	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30622	6907832	189565		trash keep coming! 	2026-01-06T05:05:18.000Z			0	0		Subaaruu	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6907832-OcSAvb87Hu79.jpg			0	8	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30614	6415908	189565		why do i have to torture myself💔	2026-01-05T22:42:06.000Z			0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			1	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30611	6305502	189565		I warn you guys! please don't watch this or y'all would die out of cringe 😃	2026-01-05T21:41:41.000Z			1	0		zensxin	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6305502-en0H9dTsFHy3.jpg			2	65	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
22029	6415908	189565		romcomm!!	2025-04-05T00:45:02.000Z			0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30726	6100039	180746		man I thought this was some cutsey simple show I was wrong	2026-01-08T13:37:30.000Z			0	0		Jacobthecrusade	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6100039-40s69Ase7gyN.jpg			0	10	NEW
30725	6220420	180746		tbh I mainly dl how when they do far shots their like no face at all 	2026-01-08T13:30:30.000Z			0	0		SamSupernoods	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6220420-zlia11ygcykd.jpg			0	14	NEW
30727	7618901	172463		4hrs Left	2026-01-08T14:03:29.000Z			0	0		imbatman10	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7618901-MVrmJq37Gdfi.jpg			0	0	NEW
30724	7164359	108617		damnnnnnnn somaliiiii is sooooo cuteeeee🥰	2026-01-08T13:09:05.000Z			0	0		Ishikawadayo	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	0	NEW
26302	6415908	108617		thats a greatt episode...	2025-07-30T01:04:28.000Z		8	1	1		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	NEW
26301	6415908	108617		mannnnn, somali is so cutee	2025-07-30T00:29:50.000Z		7	1	1		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	NEW
26299	6415908	108617		this is a really comfy anime	2025-07-30T00:07:56.000Z		5	1	1		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	NEW
26015	6415908	108617		i reallly really like this anime	2025-07-22T15:42:50.000Z			1	1		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			1	214	NEW
15040	5881448	108617		wholesome	2024-09-05T11:34:20.000Z			0	1		Abubakar1	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	3	NEW
